food_id,food_name,serving_basis,serving_size_g,energy_kcal,protein_g,fat_g,carbohydrate_g,fiber_g,sugar_g,calcium_mg,iron_mg,zinc_mg,magnesium_mg,potassium_mg,sodium_mg,vitamin_c_mg,vitamin_a_mg,vitamin_d_mg,vitamin_b12_mg,folate_mg
SL0973,Sago khitchdi/khichri (Sabudana khitchdi/khichri),100g,100,187.16,2.72,10.1,22.41,1.82,1.03,15.13,0.86,2.592533636,107.4095487,388.0869645,100.26,13.41,623.4971005,0.0,3.81727186,34.18
SL0974,Gram flour chilla/cheela (Besan chilla/cheela),100g,100,135.93,7.8,2.85,21.03,4.25,1.87,28.38,2.19,2.021278439,43.36229791,254.9954126,135.57,1.73,0.0,4.134694453,3.521775127,34.69
SL0975,Vegetable namkeen jave,100g,100,112.23,2.93,2.51,18.98,2.86,1.04,10.32,1.07,0.1,25.02520232,129.2705105,32.13,12.45,166.1417771,9.132720466,0.0,26.26
SL0976,Khakhra,100g,100,178.5,4.78,5.32,27.66,5.43,0.88,21.27,2.14,2.529167217,110.1900565,290.5621646,184.16,0.56,396.5938177,9.9,1.029884818,10.5
SL0977,Moong bean dosa (Pesarattu),100g,100,285.96,12.32,11.67,31.91,6.04,2.9,36.44,3.38,1.460768164,72.96752829,286.439916,61.36,1.48,0.0,3.868227169,0.704056754,14.32
SL0978,Methi thepla,100g,100,346.16,8.98,15.95,41.34,7.56,2.98,73.51,4.52,1.198046664,153.5292372,448.5031011,543.27,1.06,137.7374999,3.385223769,0.03659728,15.26
SL0979,Rice puttu (Ari puttu),100g,100,81.98,1.26,3.13,11.82,0.76,0.33,4.96,0.42,2.705033223,14.32175055,416.4406999,48.28,0.0,312.4115906,1.914064797,1.606319245,4.85
SL0980,Buckwheat pancake (Khura),100g,100,263.3,2.91,16.43,27.28,0.56,0.64,11.32,0.69,1.304365477,147.9443078,65.58027401,69.97,0.66,299.8501635,7.666596799,2.963622909,3.38
SL0981,Quinoa khichdi/khichri,100g,100,64.01,3.18,1.59,8.83,2.58,0.69,24.59,1.12,2.195259952,8.165374402,412.8168877,69.64,9.13,0.0,6.192669451,2.70862809,82.57
SL0982,Khakhra chaat,100g,100,358.66,4.52,30.65,16.64,3.04,3.26,24.49,1.26,1.679237298,136.7525218,231.0321169,102.78,46.67,468.0975437,6.872760689,0.640292416,312.97
SL0983,Banana appam,100g,100,469.81,1.17,42.53,20.06,0.67,9.95,13.74,0.77,1.562277166,91.01362014,223.464896,20.14,4.03,555.2709229,0.0,2.712804541,13.79
SL0984,Veg manchurian,100g,100,585.64,0.89,61.65,6.82,1.16,0.76,16.79,0.31,2.288918936,80.33551883,75.14216796,65.31,15.1,428.5227909,5.564717585,2.615563939,26.53
SL0985,Pav bhaji,100g,100,96.53,2.66,4.32,11.99,1.98,2.06,24.86,0.97,0.373188122,22.02979651,526.5186663,163.89,76.48,694.4729439,2.232792419,0.0,170.49
SL0986,Rice murukku,100g,100,593.99,5.41,48.22,33.29,2.18,0.17,24.63,1.7,1.102477088,28.33617842,436.5334406,63.31,0.0,489.0967106,2.573724735,0.0,8.2
SL0987,Bhel puri,100g,100,509.89,3.52,47.91,16.47,2.24,3.41,24.22,1.29,1.16751071,81.95646005,238.3771206,93.98,31.61,260.1978402,6.927914849,1.691521233,157.03
SL0988,Semolina dhokla (Suji/Rava dhokla),100g,100,194.91,5.44,5.2,30.86,5.12,1.85,31.17,2.52,2.149931937,100.2782378,278.0611893,443.39,3.66,604.9664329,9.75543809,3.303397074,15.26
SL0989,Spicy corn chaat,100g,100,479.8,4.61,46.55,11.45,2.17,0.95,17.28,0.84,2.95965515,106.486763,511.8848661,86.5,14.1,286.9394587,5.502100867,3.448896849,227.37
SL0990,Jackfruit fritters (Ponsa mulik/Kathal ka pakora),100g,100,597.79,2.34,54.41,24.0,1.5,11.48,24.62,1.15,2.661507442,101.0189388,292.2395414,46.39,0.32,895.7,6.21220351,2.476966157,2.47
SL0991,Banana chips (Kele ke chips),100g,100,665.67,0.37,70.46,7.32,0.65,4.37,2.01,0.19,4.830673155,149.739266,23.0,86.87,4.03,227.2902064,2.791710129,2.309404641,8.97
SL0992,Wheat cake,100g,100,314.63,4.79,14.95,41.13,2.76,25.79,98.91,1.08,0.1,125.0048439,323.9411259,82.96,0.76,713.7902605,5.377086947,0.0,7.6
SL0993,Mango cheesecake,100g,100,152.46,2.39,7.3,20.06,1.14,15.36,55.1,0.53,2.967201337,85.9224554,251.3736553,107.12,24.93,225.7406823,6.79756289,4.8,68.68
SL0994,Carrot cake (Gajar ka cake),100g,100,255.59,5.6,10.27,35.98,2.93,23.96,156.1,1.03,3.658576605,109.2179359,400.4494048,158.74,3.12,895.7,6.410469207,3.144045533,17.06
SL0995,Semolina cake (Suji/Rava cake),100g,100,374.14,6.58,25.18,31.32,5.37,18.86,128.28,1.36,4.9,70.31027531,173.472834,91.36,0.94,245.5149069,4.947443708,1.404004916,9.42
SL0996,Finger millet cake (Ragi cake),100g,100,279.46,3.96,12.27,38.93,2.35,24.76,118.38,1.35,3.636515184,43.60743819,176.1352244,98.26,0.76,638.0881701,8.603350784,0.63503316,11.41
SL0997,Honey cake,100g,100,333.59,3.08,14.7,49.04,0.51,33.43,50.86,0.46,2.542126723,106.2173524,367.4489462,72.55,0.53,554.258185,5.364160137,2.555112998,10.06
SL0998,Almond cardamom cake (Badam elaichi cake),100g,100,356.35,7.18,21.36,34.53,2.35,18.06,81.29,1.29,4.016190725,89.38445098,425.9721988,155.37,0.37,432.4182168,2.923911765,0.0,10.86
SL0999,Tutti frutti cake,100g,100,347.72,4.49,12.68,52.94,0.85,28.08,61.41,0.62,4.331695444,27.99623758,443.5811255,106.36,1.9,610.1798425,5.106155817,0.940459468,76.45
SL1000,Ham and Bean soup,100g,100,96.04,10.61,4.15,4.18,0.54,1.43,20.52,0.88,0.932599257,62.61375926,172.0909688,378.14,22.31,469.3786117,9.9,4.66260121,103.7
SL1001,Whey soup,100g,100,68.91,3.45,3.34,6.26,0.84,5.87,164.92,0.55,1.906390687,78.2957828,110.0702815,87.08,2.55,447.9813271,3.457640734,3.735383852,33.72
SL1002,Bottle gourd soup (Ghiya/Lauki soup),100g,100,23.05,0.45,1.79,1.16,0.96,0.39,15.14,0.26,2.055981642,108.5451656,112.1947247,53.81,6.0,76.5611907,4.5174875,0.0,52.73
SL1003,Baked potato soup,100g,100,147.05,5.73,11.21,5.85,0.3,3.44,106.56,0.27,0.590553014,123.9872138,204.1430478,268.69,18.93,313.3843974,0.35620597,4.03109562,42.67
SL1004,Pumpkin soup,100g,100,40.05,0.47,3.2,2.08,1.19,1.47,12.17,0.19,2.442973202,161.4778168,429.4202315,45.5,11.5,486.3087152,1.724728269,2.49734033,35.73
SL1005,Sweet corn soup,100g,100,32.25,0.99,1.63,3.56,0.31,0.9,3.72,0.41,2.211950241,34.77166201,443.060897,22.35,10.33,698.257964,5.311319933,0.248578421,50.13
SL1006,Paneer soup,100g,100,47.85,3.22,2.8,2.42,0.28,1.98,82.76,0.3,3.321423094,71.71769578,135.8030092,68.03,7.59,587.3518682,0.0,1.017743187,106.5
SL1007,Curried Cauliflower soup,100g,100,37.32,6.72,9.77,3.12,2.34,1.79,37.25,2.12,3.993335669,70.72997249,23.0,7311.44,51.86,372.0753205,5.947246593,2.941820846,53.08
SL1008,Millet soup,100g,100,55.99,11.26,12.57,8.22,2.82,1.45,65.21,2.74,1.263954264,48.80242504,445.3345902,10918.83,4.23,306.6875118,2.894304562,3.613562867,26.39
SL1009,Lemon coriander soup,100g,100,108.06,2.27,6.26,10.32,6.77,2.2,102.57,3.47,1.005192536,45.37411866,353.1826682,219.17,8.6,624.2936969,0.063814745,1.813035424,12.47
SL1010,Garlic soup,100g,100,194.86,2.38,17.62,6.99,1.66,2.39,60.55,0.73,3.190423798,81.37873403,443.4992468,179.26,11.12,577.8679484,2.668007028,0.717665423,21.85
SL1011,Dal makhani,100g,100,74.04,3.32,3.06,7.96,2.27,0.8,20.62,1.23,2.510707724,86.98970573,536.7223954,41.85,9.19,210.2475643,6.044240621,3.074892496,75.16
SL1012,Dalma,100g,100,118.93,4.91,4.58,15.04,2.16,3.1,54.28,2.1,1.54113482,49.87092167,279.3053184,49.35,36.63,625.3896662,6.502240668,0.877099111,137.41
SL1013,Split bengal gram dal (Channa dal),100g,100,99.67,4.15,4.62,9.99,3.72,0.98,21.99,1.92,1.088791584,20.80649376,362.2687097,46.4,13.38,871.520671,3.26162665,2.070870271,103.45
SL1014,Horsegram dal (Kulthi dal),100g,100,55.65,2.91,1.13,8.21,1.52,0.72,38.22,1.3,1.720947477,64.17262964,382.6976099,63.63,13.98,417.6992922,2.291397578,3.601537107,86.1
SL1015,Panchmel dal,100g,100,111.22,4.63,5.36,10.71,3.2,0.75,23.05,1.42,1.48696523,47.49398208,403.0749114,79.46,8.49,371.6542807,7.738141218,2.57275717,79.58
SL1016,Dal dhokli,100g,100,68.74,2.96,2.47,8.55,1.86,1.12,14.54,0.79,3.817825782,43.70739625,252.8868212,37.53,2.77,734.4829177,2.899326665,1.24286339,45.31
SL1017,Gujarati handvo,100g,100,207.09,8.24,4.8,31.86,4.95,2.51,68.21,2.03,2.196664332,42.45189975,300.3627593,308.55,31.39,0.0,0.897534001,3.413181727,374.11
SL1018,Sev (Omapodi/Karapusa),100g,100,609.14,5.12,60.08,12.87,2.35,0.53,13.95,0.72,0.244721386,5.5,280.6761449,53.19,0.0,566.1787364,6.885102466,2.989500553,59.29
SL1019,Papdi,100g,100,708.96,1.83,72.11,12.89,0.56,0.31,6.06,0.44,2.368435771,161.4409859,265.9533031,28.91,0.04,230.2463862,7.992450916,1.518969023,5.01
SL1020,Jowar dosa,100g,100,294.35,8.5,10.28,40.53,5.56,0.59,19.46,2.03,4.220672875,81.68382118,121.8325716,97.25,0.0,468.68964,4.682310083,1.733825807,9.63
SL1021,Bread roll,100g,100,435.46,2.85,40.25,16.12,1.45,0.94,44.83,0.71,3.083657577,91.92659561,437.4141123,139.34,6.79,322.7417857,4.113151853,2.856977458,15.69
SL1022,Soya seekh kebab,100g,100,115.05,5.4,5.88,10.0,2.24,0.51,15.67,1.26,4.857863445,130.930165,351.8891202,92.25,8.56,607.1296734,9.9,0.4143676,14.38
SL1023,Classic seasoned black beans,100g,100,28.78,8.01,8.28,7.66,3.51,0.44,40.11,1.9,3.42806187,104.0934979,291.023788,7989.07,8.54,661.4862208,5.841059571,4.754428019,4.61
SL1024,Maa chaane ki dal,100g,100,344.67,19.8,9.5,43.11,13.45,1.05,68.65,5.97,3.783827202,93.79969544,445.2177183,43.31,1.43,411.5683938,2.567236491,1.09875085,102.41
SL1025,Garlic chickpea soup (Lahasun aur chane ka shoraba),100g,100,89.53,4.45,2.01,13.92,2.84,2.65,13.93,0.96,1.484613437,21.66607073,133.9301227,79.73,13.24,359.4800874,0.432949562,2.754644594,380.59
SL1026,White sauce (thin),100g,100,115.17,3.31,8.41,6.58,0.07,4.58,110.2,0.19,1.641462929,61.91466535,559.6570135,23.91,,731.1120778,4.09952945,1.780063461,
SL1027,White sauce (medium),100g,100,151.27,3.36,11.76,7.98,0.14,4.32,103.53,0.22,0.407642485,77.58308241,211.6081191,22.59,,480.8109064,6.337793943,1.97354144,
SL1028,White sauce (thick),100g,100,209.69,3.43,17.19,10.24,0.24,3.9,92.74,0.27,1.261657476,26.70092072,404.3255932,20.45,,837.1837554,3.645541808,4.215057629,
SL1029,Cheese sauce,100g,100,194.76,7.68,15.12,7.08,0.12,4.53,255.14,0.31,3.103361934,47.43216728,495.2327957,317.38,,546.3691894,4.219189868,1.990619023,
SL1030,Egg sauce,100g,100,146.85,5.97,11.08,5.88,0.12,3.19,89.49,0.65,1.986348029,87.97224322,357.0025856,51.54,,259.3352877,0.0,0.0,
SL1031,Mushroom sauce,100g,100,137.56,3.39,10.51,7.31,0.47,3.86,94.1,0.22,3.046380392,143.034373,222.7971638,20.94,,0.0,2.654288567,2.087295372,
SL1032,Mustard sauce,100g,100,158.58,3.98,12.17,8.29,0.13,4.22,109.03,0.44,2.689366666,105.0891739,323.4858241,22.16,,723.9099786,3.093996681,2.205035235,
SL1033,Brown sauce,100g,100,109.18,11.92,23.67,5.38,1.69,0.13,40.44,2.46,2.424463472,124.1379096,261.0201161,14174.59,,128.7147866,7.427580766,2.695283435,
SL1034,Classic italian pasta,100g,100,42.12,0.57,2.45,4.4,1.36,2.94,19.55,0.41,0.135895712,37.68392317,338.5952138,49.04,,682.9509653,0.0,4.653261416,
SL1035,Pasta spinach sauce,100g,100,85.46,1.76,7.9,1.76,0.86,1.04,58.57,1.23,2.530031292,32.93974907,131.2547402,115.79,,878.3190627,3.198958092,3.335454691,
SL1036,Pasta cheese sauce,100g,100,149.26,4.33,10.84,9.0,0.14,4.22,152.68,0.25,1.387242412,40.47667283,294.2407723,255.95,,303.3989847,5.804124681,3.164421039,
SL1037,Mayonnaise,100g,100,774.86,1.86,84.52,1.65,0.11,1.44,15.36,0.51,2.343665918,185.2,23.0,272.89,,456.2753901,3.302347065,1.942715586,
SL1038,Low calorie quick mayonnaise,100g,100,242.89,1.41,24.35,4.71,0.06,0.83,6.47,0.25,2.024820278,41.38436345,259.191788,165.94,,633.040707,9.9,0.0,
SL1039,Thousand island dressing,100g,100,407.87,1.37,42.87,4.49,0.46,3.1,9.11,0.45,3.490430835,18.78366628,364.8308463,946.1,,297.2364444,9.278215102,2.620924723,
SL1040,Curd dip,100g,100,79.95,5.04,3.36,7.95,0.1,7.12,167.17,0.25,3.72443853,26.92169919,574.6822102,301.07,,496.0585284,3.673250787,1.825468875,
SL1041,Short crust pastry,100g,100,422.1,6.11,23.98,44.72,1.58,3.18,16.9,1.02,3.684107414,63.14987516,384.0735466,97.2,,343.031398,1.713012563,3.3568822,
SL1042,Choux pastry,100g,100,222.37,5.55,14.96,16.2,0.56,1.5,19.43,0.83,1.603189907,127.7041848,400.3317276,132.28,,215.3313921,2.429906361,2.443290564,
SL1043,Flaky pastry,100g,100,443.94,4.69,31.99,33.61,1.25,0.81,9.28,0.83,3.121170304,18.57240889,194.4955672,178.52,,364.1919366,3.436260688,2.350077755,
SL1044,Sponge cake,100g,100,253.77,9.18,4.74,44.63,0.69,26.33,30.22,1.47,2.905553369,27.23923232,232.2727894,64.61,,409.355872,6.655540993,2.106014405,
SL1045,Glace icing,100g,100,323.51,0.01,0.01,86.31,0.0,85.35,1.95,0.41,0.650221033,60.3901811,23.0,9.88,,286.2467878,7.460505831,0.400897674,
SL1046,Royal icing,100g,100,332.58,1.74,0.02,86.53,0.0,85.57,2.87,0.42,1.532874729,68.93152179,427.5867069,36.5,,388.3767349,0.0,0.0,
SL1047,American frosting,100g,100,257.57,1.05,0.01,67.48,0.0,67.46,7.05,0.14,1.263432236,101.5268257,184.3163739,19.33,,225.9420318,7.296825747,1.930722203,
SL1048,Gum icing,100g,100,223.07,5.94,0.0,53.19,0.0,52.63,18.62,0.4,3.932241398,77.34621768,36.85731599,29.32,,104.2116482,1.177501222,4.072096609,
SL1049,Channa murmura premix,100g,100,339.09,10.59,3.28,72.59,8.21,1.52,21.36,4.58,2.429585044,5.5,374.3406718,206.28,,218.5057859,4.928986989,1.287509569,
SL1050,Cracked wheat and green gram dal premix (Dalia moong dal premix),100g,100,362.16,15.89,5.11,64.75,11.66,0.63,49.03,4.28,1.20153565,83.51131175,266.9507001,3.25,,863.8550055,7.439472233,1.548339469,
SL1051,Rice flakes and roasted channa,100g,100,333.4,10.57,2.94,71.94,8.84,1.31,17.23,4.51,3.282004009,87.89209932,470.7160885,205.51,,523.8888377,5.166836698,0.741784584,
SL1052,Spinach soup in milk,100g,100,56.72,2.89,3.2,3.98,0.79,3.34,106.1,1.08,0.515576734,182.0477747,240.5436808,31.16,,363.8170023,5.305267539,0.0,
SL1053,Vegetable soup,100g,100,55.21,2.22,1.55,7.6,3.01,1.61,18.1,0.63,4.270324235,5.5,403.5819058,170.68,,157.5968782,6.594133135,2.835659447,
SL1054,Mashed banana with milk,100g,100,95.43,2.51,2.99,14.62,0.71,11.35,78.64,0.23,3.318564453,114.7379449,341.9334691,16.99,,751.4018404,9.691302323,4.555448706,
SL1055,Poha with curd (Poha aur dahi),100g,100,173.32,6.01,4.65,26.72,1.09,5.46,140.9,1.61,4.307034247,120.3514418,319.5708589,325.07,,243.7724059,3.481400358,2.685613479,
SL1056,Potato with curd,100g,100,73.18,3.19,1.33,12.01,1.02,3.3,85.41,0.38,4.162281469,25.85125698,277.0577622,190.9,,737.8709973,2.588940751,1.986019845,
SL1057,Sweet wheat porridge (Sweet dalia),100g,100,140.66,5.11,2.79,23.77,2.37,12.23,99.18,1.98,1.485514529,65.96520022,536.2569931,24.63,,340.3049491,5.699691765,3.440733268,
SL1058,Vegetable khichdi/khichri,100g,100,143.17,5.61,4.53,19.57,2.45,3.71,100.54,1.09,1.453504669,75.72129069,241.249549,193.55,,561.2932696,8.889053236,0.810865429,
SL1059,Moong dal mixture,100g,100,158.84,4.62,1.0,33.93,1.9,24.68,70.53,1.25,2.901261082,95.2928508,466.0111961,29.6,,124.9396509,7.252849749,1.68109988,
SL1060,Cracked wheat khichri/khichdi (Dalia khichri/khichdi),100g,100,167.45,7.56,5.52,22.35,3.74,3.79,123.04,2.17,1.636858604,116.4329833,195.5233892,224.95,,181.3008482,3.557362326,3.618986414,
SL1061,Stewed apple,100g,100,91.93,0.17,0.37,22.49,1.48,20.45,9.25,0.18,0.994455998,5.5,464.4901983,1.53,,715.2760243,6.388412097,3.238895089,
SL1062,Lemon squash (Nimbu ka squash),100g,100,184.56,0.15,0.06,48.88,0.0,48.88,9.85,0.18,1.893495116,77.78573121,258.5989417,15.01,,705.0107925,6.100218892,1.630888354,
SL1063,Orange squash (Santre ka squash),100g,100,193.26,0.22,0.04,50.88,0.4,50.56,10.62,0.34,2.037838607,76.94828914,447.6771074,14.85,,225.7352562,7.555617043,2.047846287,
SL1064,Lichi squash,100g,100,198.33,0.3,0.08,51.96,0.41,51.31,6.39,0.34,2.407970673,59.75812088,165.1334529,14.56,,702.213337,6.799151419,0.528986259,
SL1065,Mango squash (Aam ka squash),100g,100,194.66,0.17,0.17,50.96,0.58,50.84,9.47,0.25,1.962601876,86.44229937,327.8047833,14.81,,38.13582458,6.319058117,0.943688891,
SL1066,Pineapple squash (Ananas ka squash),100g,100,195.02,0.16,0.05,51.34,1.06,51.08,7.96,0.18,0.1,106.2871781,112.8452893,14.84,,456.2043891,4.743176882,1.325678997,
SL1067,Lemon and ginger squash (Nimbu aur adrak ka squash),100g,100,170.34,0.54,0.21,44.06,1.07,42.53,11.18,0.52,3.100914783,129.0546411,429.4403779,16.19,,0.0,5.543472844,1.007819048,
SL1068,Apple jam (Seb ka murabba),100g,100,188.79,0.14,0.32,48.56,1.29,46.76,10.84,0.21,2.747258083,34.13796591,325.3215007,2.71,,297.5721804,5.067100233,3.044546229,
SL1069,Plum jam (Aloo bukhara jam),100g,100,178.89,0.31,0.19,46.2,1.0,45.25,7.5,0.2,0.861699875,169.0553193,364.1712993,2.67,,440.9849492,4.927547169,1.557782882,
SL1070,Pineapple jam,100g,100,149.18,0.32,0.15,38.27,2.2,37.44,10.47,0.24,0.1,69.35566104,458.1385256,2.45,,214.6621857,6.223081246,3.269827005,
SL1071,Guava jelly (Amrood ki jelly),100g,100,115.74,1.11,0.25,28.18,6.61,27.38,16.55,0.29,3.452214317,137.7925749,23.0,3.36,,691.9244817,9.9,1.003436335,
SL1072,Orange marmalade (Santray ka murabba),100g,100,104.17,0.66,0.13,25.94,1.97,25.09,17.59,0.63,2.924162424,92.86383111,310.7557963,2.31,,198.5795366,1.005479999,3.807151795,
SL1073,Carrot murabba (Gajar ka murabba),100g,100,175.24,0.32,0.16,45.6,1.39,44.83,15.86,0.28,2.705581268,84.0724123,82.05747438,19.53,,895.7,5.425485275,2.546709198,
SL1074,Gooseberry marmalade (Amla murabba),100g,100,123.16,0.14,0.03,32.34,0.0,28.61,16.4,0.38,0.1,73.8439166,398.8442021,216.89,,764.0103745,0.151603765,2.83054666,
SL1075,Ginger candy (Adrak ki candy),100g,100,195.71,0.69,0.27,50.38,1.67,47.99,10.43,0.68,2.766841905,105.4377426,79.32563049,5.4,,123.0419517,0.0,1.952231532,
SL1076,Mango pickle (Aam ka achaar),100g,100,192.12,1.6,17.89,8.11,3.68,1.79,48.97,1.44,1.198300259,57.19607283,550.1431655,3429.94,,0.0,1.856365526,1.218868437,
SL1077,Mixed vegetable pickle (Sabziyoon ka achaar),100g,100,211.2,1.9,19.68,7.48,2.76,2.77,42.81,2.12,0.1,68.17392574,256.5646386,2488.32,,640.1296244,4.587647332,3.305468334,
SL1078,Sweet lemon pickle (Neembu ka meetha achaar),100g,100,69.54,1.22,0.21,16.87,2.13,14.63,42.57,1.02,0.1,24.16341262,312.5538576,6415.9,,122.9734616,0.0,4.8,
SL1079,Plum chutney (Aloo bukhara ki chutney),100g,100,177.11,0.47,0.29,44.95,1.37,43.9,12.38,0.34,3.533861836,64.94174741,324.8031291,216.81,,649.8548005,5.689769979,0.0,
SL1080,Raw mango chutney (Kachhe aam/Kairi ki chutney),100g,100,193.13,0.51,0.16,49.94,2.17,45.22,25.92,0.48,2.226167762,106.3596185,119.9798515,480.68,,855.1974518,5.91776163,0.757686181,
SL1081,Tomato sauce,100g,100,34.33,0.81,0.27,7.23,1.79,5.69,13.0,0.31,0.1,83.66461755,455.5711265,174.79,,364.1221153,3.083554817,3.98118773,
SL1082,Tomato puree,100g,100,20.62,0.75,0.25,3.68,1.56,2.32,8.91,0.22,1.394578593,114.3849939,106.5975734,244.99,,259.554288,4.821451338,1.541040507,
SL1083,Garam masala,100g,100,254.21,9.89,10.97,26.2,35.56,1.79,609.77,14.51,3.247118132,30.77588995,143.5188375,58.33,,895.7,3.910567333,3.856869556,
SL1084,Chat masala,100g,100,222.58,8.19,9.91,23.87,18.62,0.79,519.5,13.27,3.761867633,70.16386746,278.9776336,11873.64,,291.1157323,1.94141177,1.026594319,
SL1085,Kashmiri masala,100g,100,389.02,8.26,31.03,23.16,12.12,2.41,303.49,14.72,1.549146983,185.2,216.5698746,3106.14,,743.3117389,2.872048498,0.823078774,
SL1086,Rasam powder (Rasam masala),100g,100,267.96,12.04,11.8,25.19,35.71,1.91,562.15,14.72,1.073694329,137.1489579,360.8500469,38.78,,654.0295926,4.883413141,0.226577532,
SL1087,Sambar powder (Sambar masala),100g,100,297.46,12.5,15.58,23.38,34.56,1.87,439.95,12.63,4.483725895,33.61754191,242.1015381,27.66,,159.3584766,8.190881119,2.915048908,
SL1088,Tartare sauce,100g,100,610.93,1.44,66.12,2.96,0.42,2.18,21.06,0.56,1.00628673,162.2222633,562.9990148,256.95,,76.27807594,6.247436409,1.004054427,
SL1089,Barbeque sauce,100g,100,121.93,0.96,4.51,20.46,0.69,18.88,28.61,1.15,4.461116807,107.0731768,23.0,504.95,,497.6511892,2.570363372,0.344002972,
SL1090,Bread sauce,100g,100,111.04,3.46,7.05,8.69,0.56,4.63,110.72,0.31,1.291936505,39.08730545,248.4162022,88.84,,150.6986922,2.454504553,3.505706287,
SL1091,Green chilli sauce,100g,100,46.06,1.25,0.27,7.36,1.77,5.36,9.89,0.64,1.268039484,68.47389379,95.31554338,1037.04,,443.8704235,0.0,0.509433215,
SL1092,Home made plain noodles,100g,100,238.78,6.21,3.56,44.5,1.65,1.07,12.27,1.07,2.799011743,42.13393211,530.1875242,182.07,,413.0665269,0.961503523,4.704976825,
SL1093,Dal moong,100g,100,43.69,2.2,1.62,4.92,1.08,0.13,7.69,0.52,2.818885012,90.09379909,457.8601381,117.74,,337.498173,4.341535748,2.413560879,
SL1094,Cumin seeds baghar (Jeera baghar/tadka),100g,100,736.81,3.34,78.77,5.22,6.01,0.49,177.77,5.09,3.199366348,78.74990058,231.2661459,177.58,,10.46246656,3.221875906,2.436823784,
SL1095,Onion tomato baghar (Pyaaz tamatar ka tadka),100g,100,137.52,1.26,11.98,6.17,2.12,3.51,20.45,0.63,0.1,31.71254482,394.7562936,31.33,,198.1980376,9.9,0.370569377,
SL1096,Mustard seeds baghar (Mustard seed tadka),100g,100,552.59,4.73,54.3,10.45,9.74,1.14,182.93,4.14,1.550446106,33.73910423,339.2647755,8.9,,484.9382093,7.174906947,0.237947653,
SL1097,Hot cherry sauce,100g,100,252.74,0.13,0.07,67.95,0.0,17.65,24.82,0.45,1.18343825,99.70925696,589.8,105.81,,184.2618414,8.589555047,4.797333299,
SL1098,Apple jelly (Seb ki jelly),100g,100,152.13,0.1,0.21,39.37,0.86,38.18,7.89,0.15,1.91557381,40.5752058,148.4435833,2.14,,599.0528213,7.214105075,1.480405913,
SL1099,Marmalade (Murabba),100g,100,143.76,0.23,0.04,37.64,0.43,37.29,9.84,0.34,3.548674611,90.81415566,60.49147076,2.16,,167.0299468,2.090132086,1.258795541,
SL1100,Plum squash (Aloo bukhara squash),100g,100,211.17,0.16,0.1,55.51,0.52,55.02,6.9,0.16,4.9,129.6775596,238.7860374,12.71,,326.8668598,1.658389804,4.086433603,
SL1101,Lemon green chilli pickle (Nimboo aur hari mirch ka achaar),100g,100,14.07,0.85,0.24,2.14,1.07,1.0,20.05,0.55,1.325678529,74.94137972,154.9819418,7559.38,,234.5809506,0.327827415,2.458467859,
SL1102,Brinjal pickle (Baingan ka achaar),100g,100,139.01,2.24,12.98,4.23,4.62,1.07,37.28,2.16,2.859940269,55.1797414,226.3308079,3507.59,,128.445859,2.923957116,0.981865664,
SL1103,Sweet and sour tomato pickle (Khatta meetha tamatar ka achaar),100g,100,60.88,1.26,3.24,6.55,2.2,4.31,15.18,0.54,4.384314161,111.3622649,441.1576517,1281.94,,167.0715912,0.0,2.584832482,
SL1104,Jhatpat achar with carrot (Jhatpat achaar gajar ke saath),100g,100,91.21,1.98,6.55,6.32,5.08,3.04,54.31,2.32,0.1,147.6127752,378.310346,2067.33,,159.7784205,3.649671988,0.187498612,
SL1105,Tomato chutney (Tamatar ki chutney),100g,100,176.07,0.97,6.01,31.85,1.49,30.02,25.34,0.96,2.086540334,163.3419085,315.5954362,823.65,,768.457933,3.923864251,2.830687763,
SL1106,Tomato ketchup,100g,100,33.07,0.91,0.3,6.48,1.9,4.68,15.33,0.36,0.41778005,92.06888651,184.0334118,177.97,,339.0726026,2.405655215,1.839560376,
SL1107,Bengal 5 Spice Blend (Panch Phoran),100g,100,289.79,18.26,22.16,20.0,18.4,1.4,523.0,13.37,0.808866183,85.46812266,315.9868022,51.43,,313.6717905,3.14903042,0.0,
